,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
33,825,Tether USDt,USDT,tether,141173,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,165024459754.79034,167749161112.3088,True,,4,,,,2025-08-13T09:13:00.000Z,0.9999062835343902,161568146555.1574,22.3497,0.00052981,-0.01017675,-0.00524644,-0.02445505,-0.05141174,-0.02268639,165008994245.68295,4.0415,167733440253.82,,2025-08-13T09:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-13 14:45:20.622446
34,1839,BNB,BNB,bnb,2661,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287848.82,139287848.82,False,,5,,,,2025-08-13T09:13:00.000Z,853.5151858299472,3270287449.102594,22.6546,0.92453149,6.22766602,12.36327274,21.043469,31.20614807,31.14543257,118884294169.45589,2.9118,118884294169.46,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:45:20.622446
35,5426,Solana,SOL,solana,968,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,539664555.6289246,607331115.9913797,True,,6,525236893.3,104877982321.3182,,2025-08-13T09:13:00.000Z,199.6774858338349,11976175950.449295,102.9413,0.63981527,14.25667169,22.28214383,19.15652712,36.98681455,16.20689501,107758861661.6174,2.6393,121270350309.82,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:45:20.622446
36,3408,USDC,USDC,usd-coin,30473,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,66328258995.43173,66328258995.43173,False,,7,60901219650.23,60885603193.897514,,2025-08-13T09:13:00.000Z,0.9997435772810105,21057338778.243526,17.6959,0.00080886,-0.01558354,-0.01972376,-0.0116925,-0.00497749,-0.0176307,66311250922.91428,1.6241,66311250922.91,,2025-08-13T09:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-13 14:45:20.622446
37,74,Dogecoin,DOGE,dogecoin,1270,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150498746383.70526,150498746383.70526,True,,8,,,,2025-08-13T09:14:00.000Z,0.2489954444792289,3925151880.589129,65.1394,0.81186463,11.97241796,24.71427024,20.40596462,40.816505,9.55308339,37473502249.37743,0.9178,37473502249.38,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
38,1958,TRON,TRX,tron,1212,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94691156432.3484,94691172958.68394,True,,9,71659659264.0,25498630158.684475,,2025-08-13T09:14:00.000Z,0.35582963163061454,1291189941.1583164,19.5187,-0.0021039,2.74896972,6.66245318,17.19039221,32.15610145,31.62495017,33693919311.999428,0.8253,33693925192.56,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
39,2010,Cardano,ADA,cardano,1562,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35609095291.32136,44993664451.7522,False,,10,37997904336.0,33517900374.003162,,2025-08-13T09:14:00.000Z,0.8820986567474357,2390581392.377532,95.7512,2.72663122,13.68016985,21.91287407,16.91285405,38.86905017,13.28235475,31410735124.466007,0.7693,39694439553.63,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
40,1975,Chainlink,LINK,chainlink,2062,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,11,,,,2025-08-13T09:13:00.000Z,23.60684949974584,2713626789.2874565,136.9328,0.57470465,10.3771583,44.23627669,46.78923196,79.56094653,43.52472755,16007803948.261038,0.3921,23606849499.75,,2025-08-13T09:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-13 14:45:20.622446
41,32196,Hyperliquid,HYPE,hyperliquid,130,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14969233069.625809,,2025-08-13T09:14:00.000Z,44.827227298002825,420800517.5207799,38.6273,1.41899448,4.18069215,19.65936291,-7.76753797,6.05250974,80.70681456,14969074426.068401,0.3666,44827227298.0,,2025-08-13T09:14:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-13 14:45:20.622446
42,512,Stellar,XLM,stellar,739,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31298888081.571793,50001786892.81653,False,,13,31531408660.0,14331347401.993176,,2025-08-13T09:14:00.000Z,0.45451021730512103,503687684.027662,2.7308,1.36124954,4.7962293,16.32175924,-4.19963694,75.09242319,52.44649561,14225664423.36386,0.3484,22726332079.77,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
43,20947,Sui,SUI,sui,739,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,13914722941.198368,,2025-08-13T09:14:00.000Z,3.9621361513166953,2011978549.462752,52.1588,1.16354208,8.43544061,16.48264584,1.04919919,31.03782439,5.44030243,13914722941.198362,0.3408,39621361513.17,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
44,1831,Bitcoin Cash,BCH,bitcoin-cash,1046,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19910800.0,19910800.0,False,,15,,,,2025-08-13T09:14:00.000Z,608.6612840880349,687758821.3443282,-6.1905,-0.03656382,3.21959675,8.69629834,17.59922589,40.89790923,54.40140189,12118933095.220045,0.2968,12781886965.85,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
